X,Y,FID,FID_1,LABELID,POINT_X,POINT_Y,FID_2,COMUNAREAL,VAL_COM,OBJECTID,A_O,IDACCIDENT,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,TIPO,OBJECTID_1,Año,Idaccide_1,Claseaccid,Fecha,Hora,Cód_Regi,Región,Cód_Comun,Comuna_1,Cód_Tipo_,Tipo_Accid,Cód_Tipo1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa__CON,Cód_Cau_1,Causa,Cód_Calle,Calle_Un_1,Cód_Cal_1,Calle_Do_1,Intersecci,Número,Ruta,Cód_Ruta,Ubicaci_1,Km_Vía_Fe,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,Ilesos
-8137846.77744318,-4408266.70478437,4902,56449,1379100,-73.1035214,-36.7784234,176,TALCAHUANO,1,37688,2021,1379100,REGION BIO BIO,8110,TALCAHUANO,LAS GOLONDRINAS, ,1488,"LAS GOLONDRINAS 1488, TALCAHUANO",CHILE,RANGE_INTERPOLATED,51804,2021,1379100,1,2021/09/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,0,LAS GOLONDRINAS,0, ,- LAS GOLONDRINAS,1488, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1
-8137846.77744318,-4408266.70478437,4903,56450,1378138,-73.1035214,-36.7784234,176,TALCAHUANO,1,37689,2021,1378138,REGION BIO BIO,8110,TALCAHUANO,LAS GOLONDRINAS, ,1488,"LAS GOLONDRINAS 1488, TALCAHUANO",CHILE,RANGE_INTERPOLATED,51805,2021,1378138,1,2021/09/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,0,LAS GOLONDRINAS,0, ,- LAS GOLONDRINAS,1488, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,2,HUMEDO,1,DESPEJADO,0,0,0,0,1
-8139068.28621565,-4407910.6776675,4904,56451,1343298,-73.1144944,-36.7758617,176,TALCAHUANO,1,12903,2021,1343298,REGION BIO BIO,8110,TALCAHUANO,GRAN BRETA??ªA, ,5690,"GRAN BRETA??ªA 5690, TALCAHUANO",CHILE,RANGE_INTERPOLATED,17819,2021,1343298,1,2021/04/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,GRAN BRETAÑA,0, ,- GRAN BRETAÑA,5690, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,1,1,1
-8136272.97587819,-4408444.0904211,4905,45325,1388816,-73.0893837,-36.7796997,176,TALCAHUANO,1,44818,2021,1388816,REGION BIO BIO,8110,TALCAHUANO,SAN MIGUEL, ,7148,"SAN MIGUEL 7148, TALCAHUANO",CHILE,RANGE_INTERPOLATED,61256,2021,1388816,1,2021/10/16 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,SAN MIGUEL,0, ,- SAN MIGUEL,7148, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,1
-8135657.33456631,-4408390.37268502,4906,45327,1372915,-73.0838533,-36.7793132,176,TALCAHUANO,1,33639,2021,1372915,REGION BIO BIO,8110,TALCAHUANO,SAN JOSE,GRISELDA,0,"SAN JOSE & GRISELDA, TALCAHUANO",CHILE,GEOMETRIC_CENTER,46393,2021,1372915,1,2021/08/16 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,SAN JOSE,0,GRISELDA,GRISELDA - SAN JOSE,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,0
-8136120.42364801,-4408356.34927587,4907,45328,1362178,-73.0880133,-36.7790684,176,TALCAHUANO,1,27064,2021,1362178,REGION BIO BIO,8110,TALCAHUANO,LA MARINA, ,1260,"LA MARINA 1260, TALCAHUANO",CHILE,RANGE_INTERPOLATED,37318,2021,1362178,1,2021/07/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,2,IMPRUDENCIA DEL PEATON,52,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,0,LA MARINA,0, ,- LA MARINA,1260, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1
-8136430.69333275,-4408341.4084749,4908,45329,1380849,-73.0908005,-36.7789609,176,TALCAHUANO,1,39981,2021,1380849,REGION BIO BIO,8110,TALCAHUANO,SAN MIGUEL, ,450,"SAN MIGUEL 450, TALCAHUANO",CHILE,RANGE_INTERPOLATED,54920,2021,1380849,1,2021/09/20 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,SAN MIGUEL,0, ,- SAN MIGUEL,450, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8136430.69333275,-4408341.4084749,4909,45330,1380754,-73.0908005,-36.7789609,176,TALCAHUANO,1,40158,2021,1380754,REGION BIO BIO,8110,TALCAHUANO,SAN MIGUEL, ,450,"SAN MIGUEL 450, TALCAHUANO",CHILE,RANGE_INTERPOLATED,55146,2021,1380754,1,2021/09/21 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,SAN MIGUEL,0, ,- SAN MIGUEL,450, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8136470.6013702,-4408336.76640706,4910,45331,1372586,-73.091159,-36.7789275,176,TALCAHUANO,1,34185,2021,1372586,REGION BIO BIO,8110,TALCAHUANO,SAN MIGUEL,SEIS PONIENTE,0,"SAN MIGUEL & SEIS PONIENTE, TALCAHUANO",CHILE,GEOMETRIC_CENTER,47126,2021,1372586,1,2021/08/19 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,30,COLISION,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,SAN MIGUEL,0,SEIS PONIENTE,SAN MIGUEL - SEIS PONIENTE,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,2,HUMEDO,2,NUBLADO,0,0,0,0,2
-8136470.6013702,-4408336.76640706,4911,45332,1380892,-73.091159,-36.7789275,176,TALCAHUANO,1,40146,2021,1380892,REGION BIO BIO,8110,TALCAHUANO,SAN MIGUEL,SEIS PONIENTE,0,"SAN MIGUEL & SEIS PONIENTE, TALCAHUANO",CHILE,GEOMETRIC_CENTER,55132,2021,1380892,1,2021/09/21 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,30,COLISION,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,SAN MIGUEL,0,SEIS PONIENTE,SAN MIGUEL - SEIS PONIENTE,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8136470.6013702,-4408336.76640706,4912,45333,1380727,-73.091159,-36.7789275,176,TALCAHUANO,1,40147,2021,1380727,REGION BIO BIO,8110,TALCAHUANO,SIES PONIENTE,SAN MIGUEL,0,"SIES PONIENTE & SAN MIGUEL, TALCAHUANO",CHILE,GEOMETRIC_CENTER,55133,2021,1380727,1,2021/09/21 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,SIES PONIENTE,0,SAN MIGUEL,SAN MIGUEL - SIES PONIENTE,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8136720.35777974,-4408293.34788237,4913,45335,1400430,-73.0934026,-36.7786151,176,TALCAHUANO,1,52898,2021,1400430,REGION BIO BIO,8110,TALCAHUANO,AVIACION, ,708,"AVIACION 708, TALCAHUANO",CHILE,RANGE_INTERPOLATED,71898,2021,1400430,1,2021/11/27 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,14,CRUCE CON SEÑAL PARE,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,AVIACION,0, ,- AVIACION,708, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8136103.72572439,-4408274.29326559,4914,45336,1374604,-73.0878633,-36.778478,176,TALCAHUANO,1,34823,2021,1374604,REGION BIO BIO,8110,TALCAHUANO,CONCEPCION,LA MARINA,0,"CONCEPCION & LA MARINA, TALCAHUANO",CHILE,GEOMETRIC_CENTER,48025,2021,1374604,1,2021/08/23 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,0,CONCEPCION,0,LA MARINA,CONCEPCION - LA MARINA,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8136103.72572439,-4408274.29326559,4915,45337,1378700,-73.0878633,-36.778478,176,TALCAHUANO,1,37917,2021,1378700,REGION BIO BIO,8110,TALCAHUANO,CONCEPCION,LA MARINA,0,"CONCEPCION & LA MARINA, TALCAHUANO",CHILE,GEOMETRIC_CENTER,52105,2021,1378700,1,2021/09/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,CONCEPCION,0,LA MARINA,CONCEPCION - LA MARINA,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,2
-8135967.74896638,-4408247.42784266,4916,45338,1391974,-73.0866418,-36.7782847,176,TALCAHUANO,1,46350,2021,1391974,REGION BIO BIO,8110,TALCAHUANO,CRISTOBAL COLON, ,6988,"CRISTOBAL COLON 6988, TALCAHUANO",CHILE,RANGE_INTERPOLATED,63310,2021,1391974,1,2021/10/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,2,IMPRUDENCIA DEL PEATON,52,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,0,CRISTOBAL COLON,0, ,- CRISTOBAL COLON,6988, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1
-8133064.71475768,-4408240.46480307,4917,45339,1377370,-73.0605634,-36.7782346,176,TALCAHUANO,0,37206,2021,1377370,REGION BIO BIO,8101,CONCEPCION,ALESSANDRI, ,50,"ALESSANDRI 50, CONCEPCION",CHILE,RANGE_INTERPOLATED,51160,2021,1377370,1,2021/09/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,2,RURAL,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,ALESSANDRI,0, ,- ALESSANDRI,50, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,2,REGULAR,3,MOJADO,4,LLOVIZNA,0,0,0,0,3
-8135902.99441859,-4408185.23318922,4918,45340,1344147,-73.0860601,-36.7778372,176,TALCAHUANO,1,13103,2021,1344147,REGION BIO BIO,8110,TALCAHUANO,CRISTOBAL COLON, ,19,"CRISTOBAL COLON 19, TALCAHUANO",CHILE,RANGE_INTERPOLATED,18098,2021,1344147,1,2021/04/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,CRISTOBAL COLON,0, ,- CRISTOBAL COLON,19, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8135337.74744019,-4408132.87877584,4919,45341,1361571,-73.0809824,-36.7774605,176,TALCAHUANO,1,26378,2021,1361571,REGION BIO BIO,8110,TALCAHUANO,LA VEGA, ,336,"LA VEGA 336, TALCAHUANO",CHILE,RANGE_INTERPOLATED,36387,2021,1361571,1,2021/07/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,91,VIRAJES INDEBIDOS,0,LA VEGA,0, ,- LA VEGA,336, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,1,1,1
-8136231.93238193,-4408122.38568704,4920,45342,1345239,-73.089015,-36.777385,176,TALCAHUANO,0,15294,2021,1345239,REGION BIO BIO,8112,HUALPEN,CALLE DOS,AVENIDA DOS,0,"CALLE DOS & AVENIDA DOS, HUALPEN",CHILE,GEOMETRIC_CENTER,21076,2021,1345239,1,2021/04/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,CALLE DOS,0,AVENIDA DOS,AVENIDA DOS - CALLE DOS,0, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,2,HUMEDO,1,DESPEJADO,0,2,0,0,1
-8133000.91755751,-4408103.52594944,4921,45343,1359045,-73.0599903,-36.7772493,176,TALCAHUANO,1,25134,2021,1359045,REGION BIO BIO,8110,TALCAHUANO,CARRIEL SUR, ,554,"CARRIEL SUR 554, TALCAHUANO",CHILE,RANGE_INTERPOLATED,34750,2021,1359045,1,2021/06/29 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,CARRIEL SUR,0, ,- CARRIEL SUR,554, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8133000.91755751,-4408103.52594944,4922,45344,1370235,-73.0599903,-36.7772493,176,TALCAHUANO,0,32478,2021,1370235,REGION BIO BIO,8101,CONCEPCION,JORGE ALESSANDRI,DIRECCION AEROPUERTO,0,"JORGE ALESSANDRI & DIRECCION AEROPUERTO, CONCEPCION",CHILE,GEOMETRIC_CENTER,44819,2021,1370235,1,2021/08/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,JORGE ALESSANDRI,0,DIRECCION AEROPUERTO,DIRECCION AEROPUERTO - JORGE ALESSANDRI,0, , , , ,3,3,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3
-8133000.91755751,-4408103.52594944,4923,45345,1390938,-73.0599903,-36.7772493,176,TALCAHUANO,0,46500,2021,1390938,REGION BIO BIO,8101,CONCEPCION,JORGE ALESSANDRI,CAMINO AEROPUERTO,0,"JORGE ALESSANDRI & CAMINO AEROPUERTO, CONCEPCION",CHILE,GEOMETRIC_CENTER,63496,2021,1390938,1,2021/10/26 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,JORGE ALESSANDRI,0,CAMINO AEROPUERTO,CAMINO AEROPUERTO - JORGE ALESSANDRI,0, , , , ,3,3,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8136577.96901906,-4408061.58156799,4924,45346,1380136,-73.0921235,-36.7769475,176,TALCAHUANO,1,39686,2021,1380136,REGION BIO BIO,8110,TALCAHUANO,8 PONIENTE, ,6605,"8 PONIENTE 6605, TALCAHUANO",CHILE,RANGE_INTERPOLATED,54490,2021,1380136,1,2021/09/18 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,65,CHOQUE LADO/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,4,ALCOHOL EN CONDUCTOR,24,CONDUCCION EN ESTADO DE EBRIEDAD,0,8 PONIENTE,0, ,- 8 PONIENTE,6605, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8135324.2555179,-4408053.89595205,4925,45347,1332935,-73.0808612,-36.7768922,176,TALCAHUANO,1,6969,2021,1332935,REGION BIO BIO,8110,TALCAHUANO,EL CARMEN, ,305,"EL CARMEN 305, TALCAHUANO",CHILE,RANGE_INTERPOLATED,9758,2021,1332935,1,2021/02/20 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,23,CONDUCCION CONTRA SENTIDO DEL TRANSITO,0,EL CARMEN,0, ,- EL CARMEN,305, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8136367.16329935,-4408002.30657228,4926,45348,1388874,-73.0902298,-36.776521,176,TALCAHUANO,1,45176,2021,1388874,REGION BIO BIO,8110,TALCAHUANO,4 PONIENTE, ,6826,"4 PONIENTE 6826, TALCAHUANO",CHILE,RANGE_INTERPOLATED,61757,2021,1388874,1,2021/10/18 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,4 PONIENTE,0, ,- 4 PONIENTE,6826, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8135950.98425107,-4407987.56083912,4927,45350,1378580,-73.0864912,-36.7764149,176,TALCAHUANO,1,37936,2021,1378580,REGION BIO BIO,8110,TALCAHUANO,CRISTOBAL COLON, ,796,"CRISTOBAL COLON 796, TALCAHUANO",CHILE,RANGE_INTERPOLATED,52125,2021,1378580,1,2021/09/09 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,2,IMPRUDENCIA DEL PEATON,52,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,0,CRISTOBAL COLON,0, ,- CRISTOBAL COLON,796, , , , ,1,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8135887.13139115,-4407979.2220735,4928,45351,1339581,-73.0859176,-36.7763549,176,TALCAHUANO,1,8582,2021,1339581,REGION BIO BIO,8110,TALCAHUANO,EJERCITO,CRISTOBAL COLON,0,"EJERCITO & CRISTOBAL COLON, TALCAHUANO",CHILE,GEOMETRIC_CENTER,12029,2021,1339581,1,2021/03/03 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,10,DESOBEDIENCIA A SEÑALIZACION,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,EJERCITO,0,CRISTOBAL COLON,CRISTOBAL COLON - EJERCITO,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8135887.13139115,-4407979.2220735,4929,45352,1365002,-73.0859176,-36.7763549,176,TALCAHUANO,1,29113,2021,1365002,REGION BIO BIO,8110,TALCAHUANO,EJERCITO,CRISTOBAL COLON,0,"EJERCITO & CRISTOBAL COLON, TALCAHUANO",CHILE,GEOMETRIC_CENTER,40249,2021,1365002,1,2021/07/22 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,EJERCITO,0,CRISTOBAL COLON,CRISTOBAL COLON - EJERCITO,0, , , , ,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1
-8135887.13139115,-4407979.2220735,4930,45353,1371276,-73.0859176,-36.7763549,176,TALCAHUANO,1,33395,2021,1371276,REGION BIO BIO,8110,TALCAHUANO,CRISTOBAL COLON,EJERCITO,0,"CRISTOBAL COLON & EJERCITO, TALCAHUANO",CHILE,GEOMETRIC_CENTER,46033,2021,1371276,1,2021/08/15 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,10,DESOBEDIENCIA A SEÑALIZACION,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,CRISTOBAL COLON,0,EJERCITO,CRISTOBAL COLON - EJERCITO,0, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8135887.13139115,-4407979.2220735,4931,45354,1387083,-73.0859176,-36.7763549,176,TALCAHUANO,1,44235,2021,1387083,REGION BIO BIO,8110,TALCAHUANO,CRISTOBAL COLON,EJERCITO,0,"CRISTOBAL COLON & EJERCITO, TALCAHUANO",CHILE,GEOMETRIC_CENTER,60481,2021,1387083,1,2021/10/13 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,CRISTOBAL COLON,0,EJERCITO,CRISTOBAL COLON - EJERCITO,0, , , , ,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8135947.0212772,-4407976.99840377,4932,45355,1391590,-73.0864556,-36.7763389,176,TALCAHUANO,1,44220,2021,1391590,REGION BIO BIO,8110,TALCAHUANO,CRISTOBAL COLON, ,6742,"CRISTOBAL COLON 6742, TALCAHUANO",CHILE,RANGE_INTERPOLATED,60462,2021,1391590,1,2021/10/13 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,11,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,0,CRISTOBAL COLON,0, ,- CRISTOBAL COLON,6742, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8136094.5418664,-4407974.67744899,4933,45356,1328255,-73.0877808,-36.7763222,176,TALCAHUANO,1,2898,2021,1328255,REGION BIO BIO,8110,TALCAHUANO,LA MARINA,EJERCITO,0,"LA MARINA & EJERCITO, TALCAHUANO",CHILE,GEOMETRIC_CENTER,3985,2021,1328255,1,2021/01/21 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,0,LA MARINA,0,EJERCITO,EJERCITO - LA MARINA,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
