X,Y,FID,Año,IdAccident,Latitud,longitud,ClaseAccid,Fecha,Hora,Región,Comuna,Tipo_Accid,Tipo__CONA,Zona,Ubicación,Causa__CON,Causa_Acci,Calle_Uno,Calle_Dos,Intersecci,Número,Ruta,Ubicaci_1,Calzada,Tipo_Calza,Estado_Cal,Condición,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves
-8075221.8382993,-4459350.22288095,2039,2024,1630698,-37.145093,-72.540952,1,2024/08/04 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,YUMBEL,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SENAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ANGAMOS,JOSE TOULET,ANGAMOS - JOSE TOULET,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,1
-8054689.29218095,-4504878.74714728,2040,2024,1630703,-37.470399,-72.356505,1,2024/08/14 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,CHOQUE POSTERIOR/FRENTE,CHOQUE,RURAL,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CIRUJANO SEGURA, ,- CIRUJANO SEGURA,19, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,0
-8053482.47758126,-4505265.73042413,2041,2024,1630704,-37.473158,-72.345664,1,2024/08/14 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,RICARDO VICUNA, ,- RICARDO VICUNA,147, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,0
-8056706.95795158,-4503949.56871479,2042,2024,1630706,-37.463774,-72.37463,1,2024/08/14 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LAGUNA DEL LAJA,BOMBERO FRANCISCO RIOSECO,BOMBERO FRANCISCO RIOSECO - LAGUNA DEL LAJA,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,HUMEDO,LLOVIZNA,0,0,0,1
-8053303.03056211,-4504973.42277991,2043,2024,1630707,-37.471074,-72.344052,1,2024/08/14 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,DARIO BARRUETO,ALEMANIA,ALEMANIA - DARIO BARRUETO,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,MOJADO,LLUVIA,0,0,0,1
-8053765.34040737,-4504130.9098272,2044,2024,1630712,-37.465067,-72.348205,1,2024/08/15 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,VILLAGRAN,LIENTUR,LIENTUR - VILLAGRAN,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8008592.00236295,-4472710.71941662,2045,2024,1630715,-37.240701,-71.942406,1,2024/08/15 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TUCAPEL,CHOQUE FRONTAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,SAN DIEGO, ,- SAN DIEGO,533, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0
-8056738.23872849,-4504324.87676211,2046,2024,1630718,-37.46645,-72.374911,1,2024/08/15 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,GALVARINO,LAGO VILLARRICA,GALVARINO - LAGO VILLARRICA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8054076.58970363,-4506773.54455491,2047,2024,1630719,-37.483907,-72.351001,1,2024/08/15 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,DESOBEDIENCIA A SENALIZACION,SENALIZACION DESOBEDECER SENAL PARE,LAS QUINTAS,BERNARDO O'HIGGINS,BERNARDO O'HIGGINS - LAS QUINTAS,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,2
-8051643.92487132,-4500986.00454303,2048,2024,1630721,-37.44264,-72.329148,1,2024/08/16 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,CHOQUE POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR VEHICULO EN RETROCESO,LAS TRANCAS, ,- LAS TRANCAS,1665, , ,BIDIRECCIONAL,TIERRA,MALO, ,DESPEJADO,0,0,0,1
-8054377.59760673,-4503743.54769871,2049,2024,1630722,-37.462305,-72.353705,1,2024/08/16 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,JANEQUEO,MENDOZA,JANEQUEO - MENDOZA,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8164726.38244029,-4507126.50735214,2050,2024,1630766,-37.486423,-73.344985,1,2024/08/16 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CURANILAHUE,COLISION LATERAL,COLISION,URBANA,CRUCE SIN SENALIZACION,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PLAZOLETA,SERRANO,PLAZOLETA - SERRANO,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8054354.9997501,-4506579.25174418,2051,2024,1625435,-37.482522,-72.353502,1,2024/07/19 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,LOS ANGELES,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,5 DE ABRIL,SAN MARTIN,5 DE ABRIL - SAN MARTIN,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,1,1
-8166219.28813132,-4504525.43926055,2052,2024,1630773,-37.46788,-73.358396,1,2024/08/18 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CURANILAHUE,CHOQUE POSTERIOR/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,EUGENIO AILLON, ,- EUGENIO AILLON,147, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0
-8164529.01298311,-4505935.23540899,2053,2024,1630793,-37.477931,-73.343212,1,2024/08/18 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CURANILAHUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,ESPERANZA, ,- ESPERANZA,0, , ,BIDIRECCIONAL,RIPIO,REGULAR, ,DESPEJADO,0,0,0,1
-8131087.07947594,-4413079.47104882,2054,2024,1630806,-36.813044,-73.042798,1,2024/08/12 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LIENTUR, ,- LIENTUR,1457, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8138562.73988017,-4409413.73853343,2055,2024,1630813,-36.786676,-73.109953,1,2024/08/16 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,HUALPEN,CHOQUE,CHOQUE,URBANA,CRUCE CON SENAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,"ADELANTAMIENTO EN CRUCE, CURVA, CUESTA, PUENTE",SANTA MARIA,O'HIGGINS,O'HIGGINS - SANTA MARIA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8054147.61153875,-4506151.67996098,2056,2024,1630817,-37.479474,-72.351639,1,2024/08/17 00:00:00+00,1899/12/30 00:00:00+00,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ELEUTERIO RAMIREZ,BERNARDO O'HIGGINS,BERNARDO O'HIGGINS - ELEUTERIO RAMIREZ,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0
-8132715.90626523,-4415292.33931792,2057,2024,1630821,-36.828957,-73.05743,1,2024/08/12 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,SERRANO, ,- SERRANO,536, , ,UNIDIRECCIONAL,CONCRETO,REGULAR,SECO,DESPEJADO,0,0,0,0
-8137622.20150245,-4410725.544295,2058,2024,1630822,-36.796113,-73.101504,1,2024/08/17 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,HUALPEN,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SENAL PARE,DESOBEDIENCIA A SENALIZACION,SENALIZACION DESOBEDECER SENAL PARE,ATENAS,POSTDAM,ATENAS - POSTDAM,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,2
-8137149.76158353,-4411368.78711173,2059,2024,1630824,-36.80074,-73.09726,1,2024/08/18 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PEMUCO, ,- PEMUCO,9238, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8132127.3601174,-4408240.24230483,2060,2024,1630844,-36.778233,-73.052143,1,2024/08/06 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE SIN SENALIZACION,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,TIERRAS COLORADAS,JARDIN DE LOS CARMINES,JARDIN DE LOS CARMINES - TIERRAS COLORADAS,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8131943.01504065,-4415144.92097996,2061,2024,1630890,-36.827897,-73.050487,1,2024/08/14 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,O'HIGGINS,CAUPOLICAN,CAUPOLICAN - O'HIGGINS,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,MOJADO,LLOVIZNA,0,0,0,0
-8131812.65991693,-4414344.44724378,2062,2024,1630920,-36.822141,-73.049316,1,2024/08/14 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,CHOQUE POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LOS CARRERA PONIENTE,PADRE HURTADO,LOS CARRERA PONIENTE - PADRE HURTADO,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,HUMEDO,DESPEJADO,0,0,0,0
-8138549.92922203,-4401538.81041804,2063,2024,1630933,-36.73,-73.109838,1,2024/08/01 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO APAGADO,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,PEREZ GACITUA,CRISTOBAL COLON,CRISTOBAL COLON - PEREZ GACITUA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8138595.80176893,-4403193.72196904,2064,2024,1630934,-36.741914,-73.11025,1,2024/08/07 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LOS SAUCES, ,- LOS SAUCES,599, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8139134.58810437,-4399120.75933299,2065,2024,1630937,-36.712589,-73.11509,1,2024/08/07 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,VALDIVIA, ,- VALDIVIA,149, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8136586.37364062,-4402943.53541914,2066,2024,1630938,-36.740113,-73.092199,1,2024/08/08 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,MANUEL BAYON, ,- MANUEL BAYON,3042, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8138613.94684593,-4400270.61474734,2067,2024,1630939,-36.720869,-73.110413,1,2024/08/08 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,CRISTOBAL COLON, ,- CRISTOBAL COLON,1172, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8133347.31041701,-4409790.0130096,2068,2024,1630941,-36.789383,-73.063102,1,2024/08/08 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,PRESIDENTE JORGE ALESSANDRI, ,- PRESIDENTE JORGE ALESSANDRI,3515, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8136543.0703587,-4405348.68106942,2069,2024,1630943,-36.757425,-73.09181,1,2024/08/09 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SENALIZACION,SENALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,LAS HORTENSIAS,LAS AMAPOLAS,LAS AMAPOLAS - LAS HORTENSIAS,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8136187.96118307,-4405739.8186118,2070,2024,1630944,-36.76024,-73.08862,1,2024/08/09 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,CRISTOBAL COLON, ,- CRISTOBAL COLON,5305, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8138129.03914403,-4402170.36967009,2071,2024,1630945,-36.734547,-73.106057,1,2024/08/10 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SENALIZACION,SENALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,CRISTOBAL COLON, ,- CRISTOBAL COLON,2190, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8136743.66808111,-4404343.32197589,2072,2024,1630948,-36.750189,-73.093612,1,2024/08/09 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,CRISTOBAL COLON, ,- CRISTOBAL COLON,3790, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8130403.91176094,-4415719.44680709,2073,2024,1630952,-36.832028,-73.036661,1,2024/08/14 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,ATROPELLO,ATROPELLO,URBANA,PASO PARA PEATONES,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,EDMUNDO LARENAS,VICTORIA,EDMUNDO LARENAS - VICTORIA,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8132034.18570361,-4418186.18547427,2074,2024,1630960,-36.849762,-73.051306,1,2024/08/14 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,CHOQUE POSTERIOR,CHOQUE,URBANA,PASO PARA PEATONES,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PEDRO DE VALDIVIA, ,- PEDRO DE VALDIVIA,1832, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8127225.40634032,-4414279.36620249,2075,2024,1630966,-36.821673,-73.008108,1,2024/08/14 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,CHOQUE FRONTAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,CAMINO NONGUEN,COLLAO,CAMINO NONGUEN - COLLAO,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8130894.94203483,-4414057.56521584,2076,2024,1630981,-36.820078,-73.041072,1,2024/08/15 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SENAL PARE,DESOBEDIENCIA A SENALIZACION,SENALIZACION DESOBEDECER SENAL PARE,MAIPU,LAUTARO,LAUTARO - MAIPU,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,1
-8130263.31524407,-4413555.4359849,2077,2024,1630991,-36.816467,-73.035398,1,2024/08/16 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SENALIZACION,SENALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,VILUMILLA,LOS CARRERA,LOS CARRERA - VILUMILLA,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8134800.25241084,-4413215.59790649,2078,2024,1630999,-36.814023,-73.076154,1,2024/08/16 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,ATROPELLO,ATROPELLO,URBANA,PASO PARA PEATONES,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,RODOLFO BRICENO,MIRAFLORES,MIRAFLORES - RODOLFO BRICENO,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8132440.72448399,-4416109.0182796,2079,2024,1631009,-36.834829,-73.054958,1,2024/08/16 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,VICTOR LAMAS,BOMBERO FUENTES,BOMBERO FUENTES - VICTOR LAMAS,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8132792.16011642,-4414858.0173719,2080,2024,1631043,-36.825834,-73.058115,1,2024/08/16 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,FALLAS MECANICAS,FALLAS MECANICAS FRENOS,LOS CARRERA,OBISPO HIPOLITO SALAS,LOS CARRERA - OBISPO HIPOLITO SALAS,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,1
-8132520.20660041,-4416562.16862841,2081,2024,1631051,-36.838087,-73.055672,1,2024/08/06 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,CHOQUE,CHOQUE,URBANA,CRUCE CON SENAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR VEHICULO EN RETROCESO,PEDRO DE VALDIVIA,ERCILLA,ERCILLA - PEDRO DE VALDIVIA,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8125706.56320794,-4414922.12846192,2082,2024,1631065,-36.826295,-72.994464,1,2024/08/16 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,COLISION POR ALCANCE,COLISION,URBANA,ROTONDA,ALCOHOL EN CONDUCTOR,CONDUCCION EN ESTADO DE EBRIEDAD,PALOMARES,COLLAO,COLLAO - PALOMARES,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8131047.6723762,-4413412.21321332,2083,2024,1631074,-36.815437,-73.042444,1,2024/08/17 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,ATROPELLO,ATROPELLO,URBANA,PASO PARA PEATONES,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,MANUEL BULNES,GALVARINO,GALVARINO - MANUEL BULNES,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8124662.05242583,-4413510.10507398,2084,2024,1631080,-36.816141,-72.985081,1,2024/08/17 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,CONCEPCION,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,21 DE MAYO, ,- 21 DE MAYO,3225, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0
-8122194.43327341,-4385637.81045151,2085,2024,1631128,-36.615433,-72.962914,1,2024/08/14 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TOME,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CARLOS WERNER,GUILLERMO VELASCO,CARLOS WERNER - GUILLERMO VELASCO,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1
-8120658.00166148,-4388890.69557285,2086,2024,1631139,-36.638884,-72.949112,1,2024/08/15 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TOME,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR VEHICULO EN RETROCESO,EL ROBLE, ,- EL ROBLE,1085, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8137629.77122783,-4409131.71514266,2087,2024,1631141,-36.784647,-73.101572,1,2024/08/17 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,HUALPEN,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,FINLANDIA,ALEMANIA,ALEMANIA - FINLANDIA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8135753.81516898,-4411338.75805417,2088,2024,1631146,-36.800524,-73.08472,1,2024/08/19 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE SIN SENALIZACION,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,NUEVA IMPERIAL,CRISTOBAL COLON,CRISTOBAL COLON - NUEVA IMPERIAL,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0
-8120894.33294044,-4384353.35220567,2089,2024,1631163,-36.606171,-72.951235,1,2024/08/15 00:00:00+00,1899/12/30 00:00:00+00,REGION BIO BIO,TOME,CHOQUE LADO/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,MARIANO EGANA, ,- MARIANO EGANA,2410, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,0
