X,Y,FID,POINT_X,POINT_Y,Idaccident,Año,Claseaccid,Fecha,Cód_Regi,Región,Cód_Comun,Comuna,Cód_Tipo,Tipo_Accid,Cód_Tip_1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa,Cód_Cau_1,Causa__CON,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Intersecci,Número,Ruta,Cód_Ruta,Ubicaci_1,Pistas_de,Pistas_d_1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Hora_1
-8142932.69781074,-4452194.95719573,1700,-73.149209,-37.09384,1430227,2022,1,2022/03/17 00:00:00+00,8,REGION BIO BIO,8106,LOTA,32,COLISION LATERAL,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,0,FERNANDO MAIRA,0,MARIHUEÑO,FERNANDO MAIRA - MARIHUEÑO,0,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,2,HUMEDO,1,DESPEJADO,0,0,0,2,1,22:00:00
-8130488.28080301,-4423165.80573378,1701,-73.037419,-36.885549,1414938,2022,1,2022/01/13 00:00:00+00,8,REGION BIO BIO,8103,CHIGUAYANTE,32,COLISION LATERAL,30,COLISION,1,URBANA,2,TRAMO DE VIA CURVA HORIZONTAL,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,CAMINO A CHIGUAYANTE,0,0,- CAMINO A CHIGUAYANTE,4323,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,17:00:00
-8137615.94534707,-4416075.77701279,1702,-73.101448,-36.83459,1430287,2022,1,2022/03/07 00:00:00+00,8,REGION BIO BIO,8108,SAN PEDRO DE LA PAZ,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,PRESIDENTE JORGE ALESSANDRI,0,LOS PENSAMIENTOS,LOS PENSAMIENTOS - PRESIDENTE JORGE ALESSANDRI,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,0,08:10:00
-8130319.1197048,-4415254.03829438,1703,-73.035899,-36.828682,1414948,2022,1,2022/01/12 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,AUGUSTO RIVERA PARGA,0,UNIVERSIDAD DE CONCEPCION,AUGUSTO RIVERA PARGA - UNIVERSIDAD DE CONCEPCION,0,0,0,0,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,18:00:00
-8139320.72542492,-4415501.77434745,1704,-73.116762,-36.830463,1430290,2022,1,2022/03/10 00:00:00+00,8,REGION BIO BIO,8108,SAN PEDRO DE LA PAZ,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,PEDRO AGUIRRE CERDA,0,DIAGONAL BIO BIO,DIAGONAL BIO BIO - PEDRO AGUIRRE CERDA,0,0,0,0,3,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,14:20:00
-8090846.95372162,-4509913.24073217,1705,-72.681315,-37.506284,1414961,2022,1,2022/01/20 00:00:00+00,8,REGION BIO BIO,8306,NACIMIENTO,40,IMPACTO CON ANIMAL,99,OTRO TIPO,1,URBANA,1,TRAMO DE VIA RECTA,92,ANIMALES SUELTOS VIA PUBLICA,11,DEFICIENCIAS VIALES,0,JULIO HEMMELMANN,0,0,- JULIO HEMMELMANN,1016,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,22:00:00
-8138242.75200388,-4416787.31849492,1706,-73.107079,-36.839706,1430291,2022,1,2022/03/08 00:00:00+00,8,REGION BIO BIO,8108,SAN PEDRO DE LA PAZ,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,SAN PEDRO,0,0,- SAN PEDRO,25,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,18:00:00
-8136609.41677521,-4418335.28764315,1707,-73.092406,-36.850834,1430293,2022,1,2022/03/14 00:00:00+00,8,REGION BIO BIO,8108,SAN PEDRO DE LA PAZ,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,CAMINO EL VENADO,0,0,- CAMINO EL VENADO,1075,0,0,0,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,10:50:00
-8131110.17827028,-4414346.68627585,1708,-73.043006,-36.822157,1415003,2022,1,2022/01/21 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,FREIRE,0,PAICAVI,FREIRE - PAICAVI,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:15:00
-8136647.66615225,-4418834.13667573,1709,-73.09275,-36.85442,1430294,2022,1,2022/03/18 00:00:00+00,8,REGION BIO BIO,8108,SAN PEDRO DE LA PAZ,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,CAMINO EL VENADO,0,0,- CAMINO EL VENADO,1520,0,0,0,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,14:40:00
-8130930.93162621,-4414099.44991385,1710,-73.041395,-36.820379,1415034,2022,1,2022/01/21 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,50,CHOQUE,40,CHOQUE,1,URBANA,26,OTROS NO CONSIDERADOS,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,MAIPU,0,0,- MAIPU,1472,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,21:00:00
-8138703.7148833,-4416574.85390375,1711,-73.111219,-36.838178,1430295,2022,1,2022/03/19 00:00:00+00,8,REGION BIO BIO,8108,SAN PEDRO DE LA PAZ,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,PEDRO AGUIRRE CERDA,0,LOS PEUMOS,LOS PEUMOS - PEDRO AGUIRRE CERDA,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,10:53:00
-8142442.3354538,-4443144.06744921,1712,-73.144804,-37.028959,1415042,2022,1,2022/01/23 00:00:00+00,8,REGION BIO BIO,8102,CORONEL,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,SOTOMAYOR,0,FREIRE,FREIRE - SOTOMAYOR,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,3,0,1,0,08:00:00
-8135900.60104954,-4405783.24075315,1713,-73.086039,-36.760553,1430370,2022,1,2022/03/21 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,0,JAIME REPULLO,0,0,- JAIME REPULLO,95,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:15:00
-8130917.49536366,-4414790.45789947,1714,-73.041275,-36.825348,1415048,2022,1,2022/01/22 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,53,CHOQUE POSTERIOR,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,SAN MARTIN,0,PAICAVI,PAICAVI - SAN MARTIN,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,1,05:20:00
-8134156.3136844,-4414732.27187859,1715,-73.070369,-36.82493,1430422,2022,1,2022/03/24 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,ZAÑARTU,0,LOS CARRERA,LOS CARRERA - ZAÑARTU,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,23:50:00
-8128389.96406131,-4430829.85320274,1716,-73.018569,-36.940596,1415049,2022,1,2022/01/16 00:00:00+00,8,REGION BIO BIO,8103,CHIGUAYANTE,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,MANUEL RODRIGUEZ,0,MANQUIMAVIDA,MANQUIMAVIDA - MANUEL RODRIGUEZ,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,08:00:00
-8130397.46636242,-4413972.58689073,1717,-73.036603,-36.819467,1430423,2022,1,2022/03/24 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,1,IMPRUDENCIA DEL CONDUCTOR,0,FREIRE,0,LIENTUR,FREIRE - LIENTUR,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,16:50:00
-8017142.07396451,-4532957.01904995,1718,-72.019213,-37.670319,1415053,2022,1,2022/01/23 00:00:00+00,8,REGION BIO BIO,8311,SANTA BARBARA,66,CHOQUE LADO/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,ARTURO PRAT,0,0,- ARTURO PRAT,745,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,16:20:00
-8054588.73728492,-4505139.33875613,1719,-72.355602,-37.472257,1430431,2022,1,2022/03/21 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,RICARDO VICUÑA,0,ERCILLA,ERCILLA - RICARDO VICUÑA,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,21:05:00
-8056986.31421373,-4504394.93307488,1720,-72.377139,-37.466949,1415057,2022,1,2022/01/21 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,GALVARINO,0,TALAR,GALVARINO - TALAR,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,2,19:50:00
-8125590.42358319,-4414351.48393348,1721,-72.993421,-36.822192,1430434,2022,1,2022/03/24 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,16,CRUCE SIN SEÑALIZACION,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,21 DE MAYO,0,0,- 21 DE MAYO,1,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:30:00
-8143902.9362286,-4451756.6376979,1722,-73.157925,-37.090699,1415061,2022,1,2022/01/21 00:00:00+00,8,REGION BIO BIO,8106,LOTA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,54,EBRIEDAD DEL PEATON,5,ALCOHOL EN PEATON,0,SQUELLA,0,0,- SQUELLA,231,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,18:40:00
-8131658.99449184,-4415284.12012238,1723,-73.047936,-36.828898,1415062,2022,1,2022/01/22 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,99,OTRO TIPO,99,OTRO TIPO,1,URBANA,26,OTROS NO CONSIDERADOS,98,OTRAS CAUSAS,14,OTRAS CAUSAS,0,ANIBAL PINTO,0,0,- ANIBAL PINTO,236,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,13:00:00
-8054888.25350685,-4504937.99308198,1724,-72.358292,-37.470821,1430435,2022,1,2022/03/22 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,21 DE MAYO,0,ERCILLA,21 DE MAYO - ERCILLA,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,2,NUBLADO,0,0,0,0,2,09:45:00
-8132738.98279567,-4415265.35895384,1725,-73.057637,-36.828763,1430441,2022,1,2022/03/25 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,SERRANO,0,0,- SERRANO,568,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:30:00
-8134232.53413974,-4415093.45033516,1726,-73.071054,-36.827527,1415072,2022,1,2022/01/22 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,54,EBRIEDAD DEL PEATON,5,ALCOHOL EN PEATON,0,COSTANERA,0,LOS CARRERA,COSTANERA - LOS CARRERA,0,0,0,0,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,01:00:00
-8132652.34283599,-4414788.71954577,1727,-73.056859,-36.825336,1430471,2022,1,2022/03/25 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,53,CHOQUE POSTERIOR,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,LOS CARRERA,0,ANGOL,ANGOL - LOS CARRERA,0,0,0,0,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,17:30:00
-8131332.76159212,-4414689.60604061,1728,-73.045005,-36.824623,1415077,2022,1,2022/01/23 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,50,CHOQUE,40,CHOQUE,1,URBANA,26,OTROS NO CONSIDERADOS,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,BARROS ARANA,0,0,- BARROS ARANA,1080,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,16:00:00
-8055023.76272299,-4505724.6728022,1729,-72.35951,-37.47643,1430475,2022,1,2022/03/20 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,32,COLISION LATERAL,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,0,JOSE MIGUEL INFANTE,0,PATRICIO LYNCH,JOSE MIGUEL INFANTE - PATRICIO LYNCH,0,0,0,0,1,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,13:15:00
-8090587.08950231,-4509651.19744694,1730,-72.67898,-37.504417,1415082,2022,1,2022/01/22 00:00:00+00,8,REGION BIO BIO,8306,NACIMIENTO,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,LAS ROSAS,0,0,- LAS ROSAS,1000,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,2,HUMEDO,4,LLOVIZNA,0,0,0,0,2,18:15:00
-8131748.47309854,-4415064.32864217,1731,-73.048739,-36.827317,1430484,2022,1,2022/03/26 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,52,CHOQUE LATERAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,14,ADELANTAMIENTO SOBREPASANDO LINEA CONTINUA,1,IMPRUDENCIA DEL CONDUCTOR,0,BERNARDO O'HIGGINS,0,0,- BERNARDO O'HIGGINS,734,0,0,0,4,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,23:30:00
-8131038.41059456,-4414490.47788109,1732,-73.042361,-36.823191,1415083,2022,1,2022/01/24 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,91,VIRAJES INDEBIDOS,1,IMPRUDENCIA DEL CONDUCTOR,0,PAICAVI,0,BARROS ARANA,BARROS ARANA - PAICAVI,0,0,0,0,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,15:20:00
-8053773.74502892,-4505200.78817822,1733,-72.348281,-37.472695,1430485,2022,1,2022/03/22 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,VILLAGRAN,0,RICARDO VICUÑA,RICARDO VICUÑA - VILLAGRAN,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,11:00:00
-8088080.00759041,-4510527.75050808,1734,-72.656459,-37.510663,1415091,2022,1,2022/01/23 00:00:00+00,8,REGION BIO BIO,8306,NACIMIENTO,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,JULIO HEMMELMANN,0,LOS CARRERA,JULIO HEMMELMANN - LOS CARRERA,0,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,05:45:00
-8126917.78605946,-5050348.53262001,1735,-73.005345,-41.25717,1430490,2022,1,2022/03/22 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,1,IMPRUDENCIA DEL CONDUCTOR,0,LLANQUIHUE,0,CALLE DOS,CALLE DOS - LLANQUIHUE,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,22:00:00
-8051406.42473771,-4504830.42796691,1736,-72.327015,-37.470055,1415094,2022,1,2022/01/21 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,32,COLISION LATERAL,30,COLISION,1,URBANA,16,CRUCE SIN SEÑALIZACION,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LAS INDUSTRIAS,0,0,- LAS INDUSTRIAS,505,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,2,0,07:15:00
-8135737.99666933,-4410171.02717603,1737,-73.084578,-36.792124,1430498,2022,1,2022/03/25 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ARTEAGA ALEMPARTE,0,0,- ARTEAGA ALEMPARTE,8983,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:30:00
-8053796.54326064,-4508706.30195539,1738,-72.348485,-37.497683,1415107,2022,1,2022/01/21 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,32,COLISION LATERAL,30,COLISION,2,RURAL,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,RIVOTORTO,0,0,- RIVOTORTO,18,0,0,0,1,1,2,BIDIRECCIONAL,5,RIPIO,2,REGULAR,0,0,1,DESPEJADO,0,0,0,0,2,01:00:00
-8053121.0788544,-4503605.12753835,1739,-72.342417,-37.461318,1430513,2022,1,2022/03/22 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ALEMANIA,0,0,- ALEMANIA,458,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,12:15:00
-8051352.34572909,-4503110.48978553,1740,-72.326529,-37.457791,1415110,2022,1,2022/01/21 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,LAS INDUSTRIAS,0,0,- LAS INDUSTRIAS,514,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,01:50:00
-8121407.68277223,-4387832.07818017,1741,-72.955847,-36.631253,1430516,2022,1,2022/03/26 00:00:00+00,8,REGION BIO BIO,8111,TOME,34,COLISION PERPENDICULAR,30,COLISION,1,URBANA,16,CRUCE SIN SEÑALIZACION,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,COLON,0,AGUAS BUENAS,AGUAS BUENAS - COLON,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,11:30:00
-8054541.60461252,-4504718.82454081,1742,-72.355178,-37.469259,1415113,2022,1,2022/01/22 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ERCILLA,0,VICUÑA MACKENNA,ERCILLA - VICUÑA MACKENNA,0,0,0,0,2,2,2,BIDIRECCIONAL,4,MIXTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,04:40:00
-8136564.87784695,-4411280.00712994,1743,-73.092006,-36.800101,1415125,2022,1,2022/01/25 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,16,CRUCE SIN SEÑALIZACION,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,CURARREHUE,0,ANTIHUALA,ANTIHUALA - CURARREHUE,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,12:28:00
-8138475.02012142,-4400344.52648563,1744,-73.109165,-36.721401,1430524,2022,1,2022/03/23 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,10,DESOBEDIENCIA A SEÑALIZACION,0,BLANCO ENCALADA,0,0,- BLANCO ENCALADA,2190,0,0,0,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,07:00:00
-8142020.11175717,-4400586.02743161,1745,-73.141011,-36.72314,1415156,2022,1,2022/01/15 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,72,VELOCIDAD NO RAZONABLE NI PRUDENTE,7,VELOCIDAD IMPRUDENTE,0,LOS FLAMENCOS,0,0,- LOS FLAMENCOS,16,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,08:40:00
