X,Y,FID,Idaccident,Latitude,Longitude,Fecha,Hora,Cód_Regi,Región,Comuna,Tipo_Accid,Tipo__CONA,Zona,Ubicación,Causa,Causa__CON,Calle_Uno,Calle_Dos,Intersecci,Número,Calzada,Tipo_Calza,Estado_Cal,Condición,Estado_Atm,Fallecidos,Lesionados,Graves,Menos_Grav,Leves
-8139531.9986865,-4416444.08062818,3922,1543405,-36.837238,-73.11866,2023/07/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,SAN PEDRO DE LA PAZ,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,PEDRO AGUIRRE CERDA,DIAGONAL BIO BIO,DIAGONAL BIO BIO - PEDRO AGUIRRE CERDA,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,HUMEDO,DESPEJADO,0,0,0,0,0
-8132652.34283599,-4414788.76114032,3923,1546816,-36.825336,-73.056859,2023/07/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION POR ALCANCE,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,LOS CARRERA,ANGOL,ANGOL - LOS CARRERA,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,0,0
-8139103.86392491,-4399172.00025115,3924,1546286,-36.712958,-73.114814,2023/07/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,CHOQUE POSTERIOR/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CRISTOBAL COLON, ,- CRISTOBAL COLON,180,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8132408.99842911,-4414502.8405864,3925,1543545,-36.82328,-73.054673,2023/07/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,CHOQUE FRENTE/FRENTE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LAS HERAS, ,- LAS HERAS,516,UNIDIRECCIONAL,CONCRETO,BUENO,HUMEDO,DESPEJADO,0,0,0,0,0
-8137159.89165719,-4411038.33311711,3926,1543458,-36.798363,-73.097351,2023/07/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,POSTDAM, ,- POSTDAM,632,BIDIRECCIONAL,ASFALTO,BUENO,MOJADO,LLOVIZNA,0,0,0,0,0
-8055191.00912596,-4504707.35136202,3927,1543351,-37.469177,-72.361012,2023/07/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,ANIMALES SUELTOS VIA PUBLICA,DEFICIENCIAS VIALES,LOS CARRERA,RIO BUENO,LOS CARRERA - RIO BUENO,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,MOJADO,LLUVIA,0,0,0,0,0
-8143369.7381316,-4449889.26624334,3928,1543370,-37.077317,-73.153135,2023/07/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOTA,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEÑAL PARE,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,FERNANDO MAIRA,VISTA HERMOSA,FERNANDO MAIRA - VISTA HERMOSA,0,BIDIRECCIONAL,ASFALTO,BUENO,MOJADO,LLUVIA,0,0,0,0,0
-8053348.11495588,-4505741.79976297,3929,1543354,-37.476552,-72.344457,2023/07/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,GABRIELA MISTRAL, ,- GABRIELA MISTRAL,285,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8132539.24223334,-4413625.79661554,3930,1543511,-36.816973,-73.055843,2023/07/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,IMPRUDENCIA DEL CONDUCTOR,MANUEL RODRIGUEZ,ANIBAL PINTO,ANIBAL PINTO - MANUEL RODRIGUEZ,0,BIDIRECCIONAL,ASFALTO,BUENO,HUMEDO,LLOVIZNA,0,0,0,0,0
-8132289.88657396,-4415838.63942035,3931,1546809,-36.832885,-73.053603,2023/07/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,SALAS,CHACABUCO,CHACABUCO - SALAS,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-8055358.87891808,-4505339.79046872,3932,1543352,-37.473686,-72.36252,2023/07/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ALCAZAR,BULNES,ALCAZAR - BULNES,0,UNIDIRECCIONAL,CONCRETO,BUENO,MOJADO,LLUVIA,0,0,0,0,0
-8051182.06030402,-4511109.38572763,3933,1543357,-37.514808,-72.324999,2023/07/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LAS INDUSTRIAS, ,- LAS INDUSTRIAS,503,BIDIRECCIONAL,ASFALTO,BUENO,MOJADO,LLUVIA,0,3,1,0,2
-8131066.81932862,-4420709.71113557,3934,1545230,-36.8679,-73.042616,2023/07/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CHIGUAYANTE,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CAMINO A CHIGUAYANTE,PASCUAL BINIMELIS,CAMINO A CHIGUAYANTE - PASCUAL BINIMELIS,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,HUMEDO,NUBLADO,0,1,0,0,1
-8121036.93320814,-4383785.78230177,3935,1543621,-36.602078,-72.952516,2023/07/05 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TOME,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA CURVA VERTICAL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,VICENTE PALACIOS,EL BOSQUE,EL BOSQUE - VICENTE PALACIOS,0,BIDIRECCIONAL,CONCRETO,BUENO,HUMEDO,DESPEJADO,0,1,0,0,1
-8138563.63043609,-4403874.71476472,3936,1557271,-36.746816,-73.109961,2023/07/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,CHOQUE POSTERIOR/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LOS TILOS, ,- LOS TILOS,350,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8051886.60136125,-4507380.57497443,3937,1543359,-37.488234,-72.331328,2023/07/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,CHOQUE FRENTE/LADO,CHOQUE,URBANA,CRUCE CON SEÑAL PARE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,TOLPAN,OMAGUACAS,OMAGUACAS - TOLPAN,0,UNIDIRECCIONAL,CONCRETO,BUENO,HUMEDO,NUBLADO,0,1,1,0,0
-8139044.08535835,-4402013.2707983,3938,1546273,-36.733416,-73.114277,2023/07/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,ALTO HORNO, ,- ALTO HORNO,315,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8125500.06555252,-4402450.12529223,3939,1545482,-36.736561,-72.992609,2023/07/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,PENCO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,EL ROBLE, ,- EL ROBLE,200,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8131882.34591817,-4414573.48561181,3940,1546848,-36.823788,-73.049942,2023/07/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,IMPRUDENCIA DEL CONDUCTOR,COLO COLO,MAIPU,COLO COLO - MAIPU,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8138337.76318927,-4411513.65069955,3941,1543474,-36.801782,-73.107932,2023/07/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE SIN SEÑALIZACION,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,COSTANERA,LA RODA,COSTANERA - LA RODA,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,HUMEDO,DESPEJADO,0,0,0,0,0
-8129876.92529153,-4413466.72107009,3942,1546827,-36.815829,-73.031927,2023/07/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,DESOBEDIENCIA A SEÑALIZACION,PADRE KORDA,JUAN BOSCO,JUAN BOSCO - PADRE KORDA,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8131924.42468569,-4412408.45643331,3943,1543550,-36.808218,-73.05032,2023/07/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,JANEQUEO,JUAN DE DIOS RIVERA,JANEQUEO - JUAN DE DIOS RIVERA,0,UNIDIRECCIONAL,ASFALTO,BUENO,HUMEDO,DESPEJADO,0,2,0,0,2
-8124463.79241272,-4401997.15822435,3944,1545498,-36.7333,-72.9833,2023/07/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,PENCO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,FREIRE, ,- FREIRE,108,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8122184.74847771,-4383634.22279711,3945,1544987,-36.600985,-72.962827,2023/07/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TOME,CHOQUE LATERAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,NIPAS, ,- NIPAS,792,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8063208.35017238,-4451555.51462058,3946,1543643,-37.089258,-72.433033,2023/07/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CABRERO,COLISION,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,DESOBEDIENCIA A SEÑALIZACION,DIEGO PORTALES,COLO COLO,COLO COLO - DIEGO PORTALES,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,0,1,1,0,0
-8127798.59039842,-4431477.94901633,3947,1545322,-36.945249,-73.013257,2023/07/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CHIGUAYANTE,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEÑAL PARE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CALLE B,CALLE A,CALLE A - CALLE B,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,3,0,0,3
-8054878.09003734,-4506355.22327708,3948,1543364,-37.480925,-72.358201,2023/07/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,VICUÑA MACKENNA,BLANCO ENCALADA,BLANCO ENCALADA - VICUÑA MACKENNA,0,UNIDIRECCIONAL,CONCRETO,REGULAR,SECO,DESPEJADO,0,3,0,0,3
-8053769.34790904,-4504484.48492818,3949,1543366,-37.467588,-72.348241,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,CHOQUE LATERAL,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,VILLAGRAN,RENGO,RENGO - VILLAGRAN,0,UNIDIRECCIONAL,CONCRETO,REGULAR,HUMEDO,NEBLINA,0,1,1,0,0
-8131519.11041971,-4415278.43184029,3950,1546895,-36.828857,-73.046679,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,COLO COLO,COCHRANE,COCHRANE - COLO COLO,0,UNIDIRECCIONAL,CONCRETO,BUENO,HUMEDO,NUBLADO,0,0,0,0,0
-8054562.16532247,-4504695.42950082,3951,1543367,-37.469092,-72.355363,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,CHOQUE FRONTAL,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL,ALCOHOL EN CONDUCTOR,ARTURO PRAT,COLO COLO,ARTURO PRAT - COLO COLO,0,UNIDIRECCIONAL,CONCRETO,BUENO,HUMEDO,NEBLINA,0,0,0,0,0
-8131540.81772042,-4419682.16961486,3952,1545183,-36.860515,-73.046874,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CHIGUAYANTE,CHOQUE FRONTAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,VELOCIDAD NO RAZONABLE NI PRUDENTE,VELOCIDAD IMPRUDENTE,ENRIQUE VAN RYSELBERGUE, ,- ENRIQUE VAN RYSELBERGUE,1945,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,MOJADO,LLUVIA,0,1,0,0,1
-8127883.74980887,-4414093.16431042,3953,1546878,-36.820334,-73.014022,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,OTROS NO CONSIDERADOS,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,VILLARRICA,COLLAO,COLLAO - VILLARRICA,0,UNIDIRECCIONAL,CONCRETO,BUENO,HUMEDO,NUBLADO,0,0,0,0,0
-8053397.09553182,-4507054.39872392,3954,1543557,-37.485909,-72.344897,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LOS CARRERA,BALBINO SANHUEZA,BALBINO SANHUEZA - LOS CARRERA,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,HUMEDO,NUBLADO,0,1,0,0,1
-8054773.89499396,-4504684.76996582,3955,1543567,-37.469016,-72.357265,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,COLO COLO,ARTURO PRAT,ARTURO PRAT - COLO COLO,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,3,0,0,3
-8132357.34618538,-4416066.73635865,3956,1546875,-36.834525,-73.054209,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,CHOQUE POSTERIOR,CHOQUE,URBANA,CRUCE CON SEÑAL PARE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SERRANO,VICTOR LAMAS,SERRANO - VICTOR LAMAS,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,NEBLINA,0,0,0,0,0
-8135615.6676809,-4403313.19124319,3957,1546297,-36.742774,-73.083479,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,IMPRUDENCIA DEL CONDUCTOR,VASCO NUÑEZ DE BALBOA, ,- VASCO NUÑEZ DE BALBOA,6981,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8142047.59653945,-4424857.89802444,3958,1549710,-36.897706,-73.141258,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION,COLISION,URBANA,CRUCE CON SEÑAL PARE,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,6 PONIENTE,JAVIERA CARRERA,6 PONIENTE - JAVIERA CARRERA,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,0,1,0,0,1
-8129592.39267306,-4426918.53703061,3959,1545344,-36.912508,-73.029371,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CHIGUAYANTE,CHOQUE POSTERIOR/LADO,CHOQUE,URBANA,OTROS NO CONSIDERADOS,VELOCIDAD NO RAZONABLE NI PRUDENTE,VELOCIDAD IMPRUDENTE,VILUMILLA,O'HIGGINS,O'HIGGINS - VILUMILLA,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,0,0
-8128947.51886289,-4429251.26415851,3960,1545807,-36.929261,-73.023578,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CHIGUAYANTE,COLISION POR ALCANCE,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,SANTA ELENA,MANUEL RODRIGUEZ,MANUEL RODRIGUEZ - SANTA ELENA,0,BIDIRECCIONAL,CONCRETO,BUENO,MOJADO,LLUVIA,0,1,0,0,1
-8136676.43110867,-4409781.25582416,3961,1543496,-36.78932,-73.093008,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE SIN SEÑALIZACION,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,IMPRUDENCIA DEL CONDUCTOR,PATRIA VIEJA,CORRAL,CORRAL - PATRIA VIEJA,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8128256.33614456,-4413610.08362804,3962,1545530,-36.81686,-73.017369,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,GENERAL BONILLA, ,- GENERAL BONILLA,300,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8055679.36773207,-4503989.25872885,3963,1543644,-37.464057,-72.365399,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,CRUCE SIN SEÑALIZACION,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LAS PRESIAS,LOS RAMUNCULOS,LAS PRESIAS - LOS RAMUNCULOS,0,UNIDIRECCIONAL,CONCRETO,BUENO,MOJADO,LLUVIA,0,1,0,0,1
-8139383.2758468,-4401340.73043631,3964,1546275,-36.728574,-73.117324,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEÑAL PARE,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,JUAN ANTONIO RIOS, ,- JUAN ANTONIO RIOS,101,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8138538.58355066,-4409593.6035806,3965,1543527,-36.78797,-73.109736,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,GRAN BRETAÑA, ,- GRAN BRETAÑA,3387,BIDIRECCIONAL,CONCRETO,REGULAR,MOJADO,LLUVIA,0,0,0,0,0
-8051454.68173697,-4509810.5919369,3966,1543640,-37.505553,-72.327448,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LAS INDUSTRIAS, ,- LAS INDUSTRIAS,13320,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,MOJADO,LLUVIA,0,3,0,0,3
-8139103.86392491,-4399172.00025115,3967,1546276,-36.712958,-73.114814,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,IMPRUDENCIA DEL CONDUCTOR,CRISTOBAL COLON, ,- CRISTOBAL COLON,180,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8132992.08992189,-4411063.77367869,3968,1546885,-36.798546,-73.059911,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,ALONSO DE RIBERA,PAICAVI,ALONSO DE RIBERA - PAICAVI,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,MOJADO,LLUVIA,0,0,0,0,0
-8141830.63485189,-4423767.18242258,3969,1549742,-36.88987,-73.139309,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,IMPRUDENCIA DEL CONDUCTOR,JAVIERA CARRERA,VICTORIA,JAVIERA CARRERA - VICTORIA,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,LLUVIA,0,0,0,0,0
-8131808.09581781,-4414710.74411812,3970,1546888,-36.824775,-73.049275,2023/07/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,FREIRE,COLO COLO,COLO COLO - FREIRE,0,UNIDIRECCIONAL,CONCRETO,BUENO,HUMEDO,NUBLADO,0,0,0,0,0
-8141713.1927891,-4398958.42861805,3971,1546278,-36.71142,-73.138254,2023/07/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,BAHIA SAN VICENTE, ,- BAHIA SAN VICENTE,1200,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8139345.09326146,-4400814.20065655,3972,1546282,-36.724783,-73.116981,2023/07/08 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,CHOQUE FRONTAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,CRISTOBAL COLON, ,- CRISTOBAL COLON,2194,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
